filename,overall_entropy,entropy_text,max_section_entropy,packer_detected,section_name_anomaly,num_imports,virtual_size_discrepancy,_pack_indicators
2611_csc.exe,6.288813,5.987365,5.987365,0,0,1,1,2
3990_tkconch.exe,6.029285,6.064655,6.064655,0,1,104,1,2
3991_trial.exe,6.029285,6.064655,6.064655,0,1,104,1,2
3992_twist.exe,6.029285,6.064655,6.064655,0,1,104,1,2
3993_twistd.exe,6.029285,6.064655,6.064655,0,1,104,1,2
3994_unidecode.exe,6.029285,6.064655,6.064655,0,1,104,1,2
3995_watchmedo.exe,6.029285,6.064655,6.064655,0,1,104,1,2
3996_wsdump.exe,6.029285,6.064655,6.064655,0,1,104,1,2
3997_wheel.exe,6.029285,6.064655,6.064655,0,1,104,1,2
3999_xlwings.exe,6.029285,6.064655,6.064655,0,1,104,1,2
1858_SenseImdsCollector.exe,6.329808,6.366177,6.366177,0,1,154,1,2
1856_SenseGPParser.exe,6.19274,6.40788,6.40788,0,1,137,1,2
1855_SenseDlpService.exe,6.310482,6.405624,6.405624,0,1,136,1,2
4004_yapf-diff.exe,6.029285,6.064655,6.064655,0,1,104,1,2
4005_yapf.exe,6.029285,6.064655,6.064655,0,1,104,1,2
3974_tiffcomment.exe,6.029285,6.064655,6.064655,0,1,104,1,2
3975_tifffile.exe,6.029285,6.064655,6.064655,0,1,104,1,2
3982_x86_64-w64-mingw32-nmakehlp.exe,4.944412,6.011048,6.011048,0,1,81,1,2
3983_tldextract.exe,6.029285,6.064655,6.064655,0,1,104,1,2
3984_tqdm.exe,6.029285,6.064655,6.064655,0,1,104,1,2
3985_cftp.exe,6.029285,6.064655,6.064655,0,1,104,1,2
1876_ImagingDevices.exe,6.208454,5.324995,7.055263,0,1,63,1,2
1870_wmpconfig.exe,5.610493,3.532435,6.36268,0,1,45,1,2
1867_wabmig.exe,5.196519,5.761027,5.959268,0,1,101,1,2
1865_SenseCE.exe,6.683148,6.402074,6.402074,0,1,334,1,2
3986_ckeygen.exe,6.029285,6.064655,6.064655,0,1,104,1,2
3987_conch.exe,6.029285,6.064655,6.064655,0,1,104,1,2
3988_mailmail.exe,6.029285,6.064655,6.064655,0,1,104,1,2
3989_pyhtmlizer.exe,6.029285,6.064655,6.064655,0,1,104,1,2
3958_sip-distinfo.exe,6.029285,6.064655,6.064655,0,1,104,1,2
3959_sip-install.exe,6.029285,6.064655,6.064655,0,1,104,1,2
3960_sip-module.exe,6.029285,6.064655,6.064655,0,1,104,1,2
3961_sip-sdist.exe,6.029285,6.064655,6.064655,0,1,104,1,2
3962_sip-wheel.exe,6.029285,6.064655,6.064655,0,1,104,1,2
3963_sphinx-apidoc.exe,6.029285,6.064655,6.064655,0,1,104,1,2
3964_sphinx-autogen.exe,6.029285,6.064655,6.064655,0,1,104,1,2
3965_sphinx-build.exe,6.029285,6.064655,6.064655,0,1,104,1,2
3966_sphinx-quickstart.exe,6.029285,6.064655,6.064655,0,1,104,1,2
3967_spyder.exe,6.029285,6.064655,6.064655,0,1,104,1,2
3969_streamlit.exe,6.029285,6.064655,6.064655,0,1,104,1,2
1884_wireguard.exe,6.159525,6.11895,6.11895,0,1,39,1,2
1880_Uninstall.exe,6.707635,6.450441,7.315814,0,1,172,0,2
3970_isympy.exe,6.029285,6.064655,6.064655,0,1,104,1,2
3971_tabulate.exe,6.029285,6.064655,6.064655,0,1,104,1,2
3972_lsm2bin.exe,6.029285,6.064655,6.064655,0,1,104,1,2
3973_tiff2fsspec.exe,6.029285,6.064655,6.064655,0,1,104,1,2
4509_at.exe,4.1675,6.143222,6.143222,0,1,83,1,2
4511_attrib.exe,3.568771,5.364251,5.364251,0,1,99,1,2
4517_autofstx.exe,5.076594,6.00226,6.00226,0,1,101,1,2
4518_AxInstUI.exe,3.843562,5.658557,5.658557,0,1,50,1,2
4520_BackgroundTransferHost.exe,3.521947,5.744794,5.744794,0,1,49,1,2
4521_bash.exe,4.758318,5.841322,5.841322,0,1,124,1,2
1897_uninstall-wireshark.exe,5.610967,6.43787,6.43787,0,1,163,1,2
4522_bcdboot.exe,5.564738,6.20414,6.20414,0,1,247,1,2
3957_sip-build.exe,6.029285,6.064655,6.064655,0,1,104,1,2
4525_BdeHdCfg.exe,6.418028,5.824731,7.199426,0,1,119,1,2
4528_bfscfg.exe,4.655325,5.840463,5.840463,0,1,97,1,2
3932_qta-browser.exe,6.029285,6.064655,6.064655,0,1,104,1,2
3933_qta-install-fonts-all-users.exe,6.029285,6.064655,6.064655,0,1,104,1,2
3934_jupyter-qtconsole.exe,6.029285,6.064655,6.064655,0,1,104,1,2
3935_qtpy.exe,6.029285,6.064655,6.064655,0,1,104,1,2
3936_skivi.exe,6.029285,6.064655,6.064655,0,1,104,1,2
3937_scrapy.exe,6.029285,6.064655,6.064655,0,1,104,1,2
4345_bfsvc.exe,5.136324,5.972741,5.972741,0,1,162,1,2
4348_hh.exe,2.811566,3.953267,3.953267,0,1,43,1,2
2132_MEARWService.exe,6.527574,6.402903,7.920063,0,1,379,0,2
2128_uesFileShadow.exe,5.68237,5.522477,5.522477,0,0,1,1,2
2127_uesDeviceTempAccess.exe,6.337163,6.278206,6.278206,0,0,1,1,2
2126_uesDeviceNotificationAlert.exe,6.135251,6.016015,6.016015,0,0,1,1,2
2125_uesAgentTrayIcon.exe,5.787359,5.549157,5.549157,0,0,1,1,2
2124_uesFileShadow.exe,5.681075,5.520762,5.520762,0,0,1,1,2
2123_uesDeviceTempAccess.exe,6.333256,6.274308,6.274308,0,0,1,1,2
2122_uesDeviceNotificationAlert.exe,6.135197,6.015471,6.015471,0,0,1,1,2
2121_uesAgentTrayIcon.exe,5.785903,5.547242,5.547242,0,0,1,1,2
2101_selfserviceportal.exe,6.354627,6.30407,6.30407,0,0,1,1,2
2106_WakeOnLan.exe,6.897995,5.300559,5.300559,0,0,1,1,2
2107_BitlockerMgmt.exe,5.187584,5.076355,5.076355,0,0,1,1,2
2108_BitlockerMgmt.exe,5.180518,5.06895,5.06895,0,0,1,1,2
2088_file_system_watcher.exe,6.137925,5.731957,5.731957,0,0,1,1,2
2089_folder_backup.exe,6.312297,5.483885,5.483885,0,0,1,1,2
2094_metroapps.exe,6.201538,6.394818,6.394818,0,1,232,1,2
2097_rdsrunasuser.exe,6.857423,5.201727,5.201727,0,0,1,1,2
4357_VMCreate.exe,6.388192,6.385685,6.385685,0,0,1,1,2
4358_VMImport.exe,6.395963,6.384773,6.384773,0,0,1,1,2
2140_MEARWService.exe,6.527574,6.402903,7.920063,0,1,379,0,2
2068_dcrdsagentwindow.exe,6.809299,6.619257,6.619257,0,0,1,1,2
2074_dctoolshardware.exe,5.887618,5.371507,5.371507,0,0,1,1,2
2040_7z.exe,6.526706,6.608937,6.608937,0,1,133,1,2
2041_7za.exe,6.647799,6.707821,6.707821,0,1,141,1,2
2043_agent_troubleshooting_tool.exe,6.918527,6.912618,6.912618,0,0,1,1,2
4415_MSBuild.exe,6.138655,5.96869,6.270344,0,0,1,1,2
4418_ComSvcConfig.exe,5.833055,5.692058,5.692058,0,0,1,1,2
4419_dfsvc.exe,6.640018,5.412,5.412,0,0,1,1,2
4420_InspectVhdDialog.exe,5.56032,5.545964,5.545964,0,0,1,1,2
4421_Microsoft.Workflow.Compiler.exe,6.5463,5.881588,5.881588,0,0,1,1,2
4422_SMSvcHost.exe,5.97619,5.811419,5.811419,0,0,1,1,2
4423_WsatConfig.exe,5.806477,5.637147,5.637147,0,0,1,1,2
4424_AddInProcess.exe,5.957826,5.077818,5.077818,0,0,1,1,2
4425_AddInProcess32.exe,5.957264,5.081173,5.081173,0,0,1,1,2
4426_AddInUtil.exe,5.917017,5.02145,5.02145,0,0,1,1,2
4428_aspnet_compiler.exe,5.882561,5.3075,5.3075,0,0,1,1,2
4429_aspnet_regbrowsers.exe,5.876884,5.051644,5.051644,0,0,1,1,2
4021_conch.exe,6.029285,6.064655,6.064655,0,1,104,1,2
4022_conda-build.exe,6.029285,6.064655,6.064655,0,1,104,1,2
4023_conda-content-trust.exe,6.029285,6.064655,6.064655,0,1,104,1,2
4024_conda-convert.exe,6.029285,6.064655,6.064655,0,1,104,1,2
4025_conda-debug.exe,6.029285,6.064655,6.064655,0,1,104,1,2
4026_conda-develop.exe,6.029285,6.064655,6.064655,0,1,104,1,2
4027_conda-env.exe,6.029319,6.064655,6.064655,0,1,104,1,2
50_Acrobat Elements.exe,2.911994,6.132447,6.132447,0,1,633,1,2
34_SingleClientServicesUpdater.exe,7.996638,6.446596,7.999939,0,3,130,0,2
33_AcroServicesUpdater.exe,7.996712,6.446329,7.999939,0,3,130,0,2
4028_conda-inspect.exe,6.029285,6.064655,6.064655,0,1,104,1,2
4029_conda-metapackage.exe,6.029285,6.064655,6.064655,0,1,104,1,2
4030_conda-pack.exe,6.029285,6.064655,6.064655,0,1,104,1,2
4031_conda-render.exe,6.029285,6.064655,6.064655,0,1,104,1,2
4032_conda-repo.exe,6.029285,6.064655,6.064655,0,1,104,1,2
4033_conda-server.exe,6.029285,6.064655,6.064655,0,1,104,1,2
4034_conda-skeleton.exe,6.029285,6.064655,6.064655,0,1,104,1,2
4036_conda.exe,6.029319,6.064655,6.064655,0,1,104,1,2
4038_cph.exe,6.029285,6.064655,6.064655,0,1,104,1,2
4039_cpuinfo.exe,6.029285,6.064655,6.064655,0,1,104,1,2
4040_dask-scheduler.exe,6.029285,6.064655,6.064655,0,1,104,1,2
4041_dask-spec.exe,6.029285,6.064655,6.064655,0,1,104,1,2
4042_dask-ssh.exe,6.029285,6.064655,6.064655,0,1,104,1,2
4043_dask-worker.exe,6.029285,6.064655,6.064655,0,1,104,1,2
4045_datashader.exe,6.029285,6.064655,6.064655,0,1,104,1,2
70_pythonw.exe,6.323029,6.479083,6.479083,0,1,88,1,2
69_python.exe,6.302606,6.493484,6.493484,0,1,86,1,2
4046_debugpy.exe,6.029285,6.064655,6.064655,0,1,104,1,2
4047_distro.exe,6.029285,6.064655,6.064655,0,1,104,1,2
4048_dmypy.exe,6.029285,6.064655,6.064655,0,1,104,1,2
4050_dotenv.exe,6.029285,6.064655,6.064655,0,1,104,1,2
4051_f2py.exe,6.029285,6.064655,6.064655,0,1,104,1,2
4052_fits2bitmap.exe,6.029285,6.064655,6.064655,0,1,104,1,2
4053_fitscheck.exe,6.029285,6.064655,6.064655,0,1,104,1,2
4054_fitsdiff.exe,6.029285,6.064655,6.064655,0,1,104,1,2
4055_fitsheader.exe,6.029285,6.064655,6.064655,0,1,104,1,2
4056_fitsinfo.exe,6.029285,6.064655,6.064655,0,1,104,1,2
4057_flake8.exe,6.029285,6.064655,6.064655,0,1,104,1,2
4058_flask.exe,6.029285,6.064655,6.064655,0,1,104,1,2
4059_fonttools.exe,6.029285,6.064655,6.064655,0,1,104,1,2
4060_get_gprof.exe,6.029285,6.064655,6.064655,0,1,104,1,2
4061_get_objgraph.exe,6.029285,6.064655,6.064655,0,1,104,1,2
2268_MicrosoftEdge_X64_149.0.4022.80.exe,7.999997,6.107025,7.999998,0,0,67,0,2
2266_MicrosoftEdgeUpdateOnDemand.exe,6.365682,6.557347,6.557347,0,1,68,1,2
814_VBoxHeadless.exe,5.888689,6.474907,6.474907,0,3,0,1,2
816_VBoxNetDHCP.exe,5.888726,6.474907,6.474907,0,3,0,1,2
817_VBoxNetNAT.exe,5.888717,6.474907,6.474907,0,3,0,1,2
822_VirtualBoxVM.exe,5.887282,6.472844,6.472844,0,3,0,1,2
2265_MicrosoftEdgeUpdateCore.exe,6.29805,6.655968,6.655968,0,1,180,1,2
2263_MicrosoftEdgeUpdateBroker.exe,6.363855,6.557313,6.557313,0,1,68,1,2
2262_MicrosoftEdgeUpdate.exe,5.543731,6.29921,6.29921,0,1,78,1,2
2259_MicrosoftEdgeUpdate.exe,5.561648,6.297756,6.297756,0,1,78,1,2
2308_vc_redist.x86.exe,7.995053,6.57514,6.748279,0,1,237,0,2
2307_vc_redist.x64.exe,7.996878,6.57514,6.748279,0,1,237,0,2
2270_MicrosoftEdge_X64_149.0.4022.80_149.0.4022.69.exe,7.999634,6.107025,7.999837,0,0,67,0,2
2269_MicrosoftEdge_X64_149.0.4022.80_149.0.4022.66.exe,7.999656,6.107025,7.999852,0,0,67,0,2
4062_holoviews.exe,6.029285,6.064655,6.064655,0,1,104,1,2
4063_httpx.exe,6.029285,6.064655,6.064655,0,1,104,1,2
4064_idle.exe,6.029285,6.064655,6.064655,0,1,104,1,2
4065_imageio_download_bin.exe,6.029285,6.064655,6.064655,0,1,104,1,2
4066_imageio_remove_bin.exe,6.029285,6.064655,6.064655,0,1,104,1,2
4067_ipython.exe,6.029285,6.064655,6.064655,0,1,104,1,2
4068_ipython3.exe,6.029285,6.064655,6.064655,0,1,104,1,2
4070_isort.exe,6.029285,6.064655,6.064655,0,1,104,1,2
4071_isympy.exe,6.029285,6.064655,6.064655,0,1,104,1,2
4072_jlpm.exe,6.029285,6.064655,6.064655,0,1,104,1,2
4073_jsondiff.exe,6.029285,6.064655,6.064655,0,1,104,1,2
4074_jsonpatch.exe,6.029285,6.064655,6.064655,0,1,104,1,2
4075_jsonschema.exe,6.029285,6.064655,6.064655,0,1,104,1,2
4076_jupyter-console.exe,6.029285,6.064655,6.064655,0,1,104,1,2
4077_jupyter-dejavu.exe,6.029285,6.064655,6.064655,0,1,104,1,2
845_python.exe,6.371176,6.503438,6.503438,0,1,94,1,2
846_pythonw.exe,6.36429,6.49422,6.49422,0,1,96,1,2
3436_pkgdata.exe,6.045128,6.368437,6.368437,0,1,98,1,2
4078_jupyter-events.exe,6.029285,6.064655,6.064655,0,1,104,1,2
4079_jupyter-execute.exe,6.029285,6.064655,6.064655,0,1,104,1,2
4080_jupyter-kernel.exe,6.029285,6.064655,6.064655,0,1,104,1,2
4081_jupyter-kernelspec.exe,6.029285,6.064655,6.064655,0,1,104,1,2
4082_jupyter-lab.exe,6.029285,6.064655,6.064655,0,1,104,1,2
4083_jupyter-labextension.exe,6.029285,6.064655,6.064655,0,1,104,1,2
4084_jupyter-labhub.exe,6.029285,6.064655,6.064655,0,1,104,1,2
4085_jupyter-migrate.exe,6.029285,6.064655,6.064655,0,1,104,1,2
4086_jupyter-nbconvert.exe,6.029285,6.064655,6.064655,0,1,104,1,2
4087_jupyter-notebook.exe,6.029285,6.064655,6.064655,0,1,104,1,2
4088_jupyter-qtconsole.exe,6.029285,6.064655,6.064655,0,1,104,1,2
5197_ETD_SMARTCmd.exe,6.706099,6.575676,6.704475,0,1,136,1,2
5196_BatteryTest.exe,5.916119,5.52156,5.52156,0,0,1,1,2
5195_TouchpointGpuInfo.exe,3.083439,3.034363,3.034363,0,0,1,1,2
5194_TouchpointAnalyticsClientService.exe,4.800106,5.684561,5.684561,0,0,1,1,2
5193_TouchpointAnalyticsClient.exe,3.954024,5.563564,5.563564,0,0,1,1,2
4089_jupyter-run.exe,6.029285,6.064655,6.064655,0,1,104,1,2
4090_jupyter-server.exe,6.029285,6.064655,6.064655,0,1,104,1,2
4091_jupyter-troubleshoot.exe,6.029285,6.064655,6.064655,0,1,104,1,2
4092_jupyter-trust.exe,6.029285,6.064655,6.064655,0,1,104,1,2
4093_jupyter.exe,6.029285,6.064655,6.064655,0,1,104,1,2
3818_jupyter-execute.exe,6.029285,6.064655,6.064655,0,1,104,1,2
3809_mako-render.exe,6.029285,6.064655,6.064655,0,1,104,1,2
3810_markdown_py.exe,6.029285,6.064655,6.064655,0,1,104,1,2
3811_markdown-it.exe,6.029285,6.064655,6.064655,0,1,104,1,2
3812_dmypy.exe,6.029285,6.064655,6.064655,0,1,104,1,2
3813_mypy.exe,6.029285,6.064655,6.064655,0,1,104,1,2
5214_ETD_GetSMART.exe,6.711303,6.575881,6.706494,0,1,136,1,2
5212_ProcInfo.exe,6.329371,5.776829,5.776829,0,0,1,1,2
5208_ETD_SMARTCmd.exe,6.706257,6.575676,6.704475,0,1,136,1,2
5207_BatteryTest.exe,5.916402,5.521327,5.521327,0,0,1,1,2
5206_TouchpointGpuInfo.exe,3.08215,3.034348,3.034348,0,0,1,1,2
5205_TouchpointAnalyticsClientService.exe,4.78509,5.691032,5.691032,0,0,1,1,2
5204_TouchpointAnalyticsClient.exe,3.956412,5.578759,5.578759,0,0,1,1,2
5203_ETD_GetSMART.exe,6.711218,6.575881,6.706494,0,1,136,1,2
861_cluster.exe,7.237918,6.324931,7.207642,0,0,78,0,2
3814_mypyc.exe,6.029285,6.064655,6.064655,0,1,104,1,2
3815_stubgen.exe,6.029285,6.064655,6.064655,0,1,104,1,2
3816_stubtest.exe,6.029285,6.064655,6.064655,0,1,104,1,2
3817_navigator-updater.exe,6.029285,6.064655,6.064655,0,1,104,1,2
4094_keyring.exe,6.029285,6.064655,6.064655,0,1,104,1,2
4095_lsm2bin.exe,6.029285,6.064655,6.064655,0,1,104,1,2
4096_mailmail.exe,6.029285,6.064655,6.064655,0,1,104,1,2
4097_mako-render.exe,6.029285,6.064655,6.064655,0,1,104,1,2
4098_markdown-it.exe,6.029285,6.064655,6.064655,0,1,104,1,2
4099_markdown_py.exe,6.029285,6.064655,6.064655,0,1,104,1,2
4100_matplotlib.exe,6.029285,6.064655,6.064655,0,1,104,1,2
4101_mypy.exe,6.029285,6.064655,6.064655,0,1,104,1,2
4102_mypyc.exe,6.029285,6.064655,6.064655,0,1,104,1,2
4103_navigator-updater.exe,6.029285,6.064655,6.064655,0,1,104,1,2
4104_nltk.exe,6.029285,6.064655,6.064655,0,1,104,1,2
4106_numba.exe,6.029285,6.064655,6.064655,0,1,104,1,2
898_gencnval.exe,6.239287,6.479893,6.479893,0,1,93,1,2
902_gensprep.exe,6.211369,6.463117,6.463117,0,1,103,1,2
878_edgepaint.exe,7.223789,6.321281,7.203119,0,0,97,0,2
5225_ETD_GetSMART.exe,6.71105,6.575881,6.706494,0,1,136,1,2
5219_ETD_SMARTCmd.exe,6.706192,6.575676,6.704475,0,1,136,1,2
5218_BatteryTest.exe,5.92445,5.537523,5.537523,0,0,1,1,2
5217_TouchpointGpuInfo.exe,3.084304,3.034381,3.034381,0,0,1,1,2
5216_TouchpointAnalyticsClientService.exe,4.800231,5.684776,5.684776,0,0,1,1,2
5215_TouchpointAnalyticsClient.exe,3.954812,5.56479,5.56479,0,0,1,1,2
4107_numpy-config.exe,6.029285,6.064655,6.064655,0,1,104,1,2
4108_pandoc.exe,5.907925,5.920582,6.585134,0,1,438,1,2
4109_panel.exe,6.029285,6.064655,6.064655,0,1,104,1,2
4112_pkginfo.exe,6.029285,6.064655,6.064655,0,1,104,1,2
3792_ldh.exe,2.754026,2.326664,4.015414,0,6,3,1,2
4113_pt2to3.exe,6.029285,6.064655,6.064655,0,1,104,1,2
4114_ptdump.exe,6.029285,6.064655,6.064655,0,1,104,1,2
4115_ptrepack.exe,6.029285,6.064655,6.064655,0,1,104,1,2
4116_pttree.exe,6.029285,6.064655,6.064655,0,1,104,1,2
4117_py.test.exe,6.029285,6.064655,6.064655,0,1,104,1,2
4118_pybabel.exe,6.029285,6.064655,6.064655,0,1,104,1,2
4119_pycodestyle.exe,6.029285,6.064655,6.064655,0,1,104,1,2
4120_pyct.exe,6.029285,6.064655,6.064655,0,1,104,1,2
4121_pydoc.exe,6.029285,6.064655,6.064655,0,1,104,1,2
4122_pydocstyle.exe,6.029285,6.064655,6.064655,0,1,104,1,2
4123_pyflakes.exe,6.029285,6.064655,6.064655,0,1,104,1,2
4124_pyftmerge.exe,6.029285,6.064655,6.064655,0,1,104,1,2
4125_pyftsubset.exe,6.029285,6.064655,6.064655,0,1,104,1,2
3819_jupyter-dejavu.exe,6.029285,6.064655,6.064655,0,1,104,1,2
3820_jupyter-nbconvert.exe,6.029285,6.064655,6.064655,0,1,104,1,2
3821_jupyter-trust.exe,6.029285,6.064655,6.064655,0,1,104,1,2
3822_nltk.exe,6.029285,6.064655,6.064655,0,1,104,1,2
5241_HPOneAgent.exe,7.99796,6.398806,6.398806,0,3,253,1,2
5233_HPOneAgent.exe,7.99797,6.398806,6.398806,0,3,253,1,2
5227_hpPE.exe,6.168471,6.142346,6.142346,0,0,1,1,2
5226_hpb6sy6586_x64PdsmqConnector.exe,6.263725,6.427954,6.427954,0,1,185,1,2
746_vcredist_x86.exe,7.995532,6.562809,6.776934,0,2,236,1,2
750_pgAdmin4.exe,7.386752,5.868777,7.48642,0,0,732,0,2
5249_HPOneAgent.exe,7.998237,6.398806,6.398806,0,3,253,1,2
3823_jupyter-notebook.exe,6.029285,6.064655,6.064655,0,1,104,1,2
3824_numba.exe,6.029285,6.064655,6.064655,0,1,104,1,2
3825_f2py.exe,6.029285,6.064655,6.064655,0,1,104,1,2
3826_numpy-config.exe,6.029285,6.064655,6.064655,0,1,104,1,2
3832_matplotlib.exe,6.029285,6.064655,6.064655,0,1,104,1,2
3833_pandoc.exe,5.907925,5.920582,6.585134,0,1,438,1,2
3834_panel.exe,6.029285,6.064655,6.064655,0,1,104,1,2
3845_pkginfo.exe,6.029285,6.064655,6.064655,0,1,104,1,2
3846_cpuinfo.exe,6.029285,6.064655,6.064655,0,1,104,1,2
3847_pycodestyle.exe,6.029285,6.064655,6.064655,0,1,104,1,2
3848_pyct.exe,6.029285,6.064655,6.064655,0,1,104,1,2
3849_pydocstyle.exe,6.029285,6.064655,6.064655,0,1,104,1,2
3850_pyflakes.exe,6.029285,6.064655,6.064655,0,1,104,1,2
3851_pygmentize.exe,6.029285,6.064655,6.064655,0,1,104,1,2
3852_pylint-config.exe,6.029285,6.064655,6.064655,0,1,104,1,2
5276_HPOneAgent.exe,7.998232,6.398806,6.398806,0,3,253,1,2
5266_HPOneAgent.exe,7.998228,6.398806,6.398806,0,3,253,1,2
745_vcredist_x64.exe,7.99587,6.562809,6.776934,0,2,236,1,2
783_python.exe,6.502867,6.479584,6.479584,0,1,105,1,2
784_pythonw.exe,6.515016,6.481362,6.481362,0,1,108,1,2
5293_OneApp.IGCC.WinService.exe,7.214203,5.503723,5.503723,0,0,0,0,2
3853_pylint.exe,6.029285,6.064655,6.064655,0,1,104,1,2
3854_pyreverse.exe,6.029285,6.064655,6.064655,0,1,104,1,2
3855_symilar.exe,6.029285,6.064655,6.064655,0,1,104,1,2
3856_pyuic5.exe,6.029285,6.064655,6.064655,0,1,104,1,2
3857_pt2to3.exe,6.029285,6.064655,6.064655,0,1,104,1,2
3858_ptdump.exe,6.029285,6.064655,6.064655,0,1,104,1,2
3859_ptrepack.exe,6.029285,6.064655,6.064655,0,1,104,1,2
3860_pttree.exe,6.029285,6.064655,6.064655,0,1,104,1,2
3861_py.test.exe,6.029285,6.064655,6.064655,0,1,104,1,2
3862_pytest.exe,6.029285,6.064655,6.064655,0,1,104,1,2
3869_idle.exe,6.029285,6.064655,6.064655,0,1,104,1,2
3870_pydoc.exe,6.029285,6.064655,6.064655,0,1,104,1,2
3871_dotenv.exe,6.029285,6.064655,6.064655,0,1,104,1,2
3872_pylsp.exe,6.029285,6.064655,6.064655,0,1,104,1,2
3728_b2.exe,6.442823,6.477604,6.477604,0,1,134,1,2
3729_bjam.exe,6.442823,6.477604,6.477604,0,1,134,1,2
3730_b2.exe,6.442823,6.477604,6.477604,0,1,134,1,2
346_dos2unix.exe,5.5712,5.886836,5.886836,0,1,53,1,2
348_dumpsexp.exe,5.00217,5.627981,5.627981,0,1,27,1,2
5321_nvngx_update.exe,6.529582,6.435006,6.435006,0,1,210,1,2
5315_MCU.exe,6.378021,6.335973,6.335973,0,0,1,1,2
5310_kdnicctrl.exe,2.479097,3.880224,3.880224,0,1,51,1,2
334_d2u.exe,5.5712,5.886836,5.886836,0,1,53,1,2
314_bzip2recover.exe,4.901059,5.896052,5.896052,0,1,33,1,2
324_clear.exe,4.257429,5.42552,5.42552,0,1,38,1,2
268_psl.exe,6.006128,6.239385,6.239385,0,1,85,1,2
599_RespectOlder.exe,6.48838,6.385481,6.584939,0,1,155,1,2
601_scrcpy.exe,6.118064,6.240952,7.494272,0,10,262,1,2
602_HxD.exe,5.682988,5.743629,6.417078,0,1,659,1,2
603_unins000.exe,6.368789,6.474524,6.474524,0,1,523,1,2
604_InspectVhdDialog.exe,5.56032,5.545964,5.545964,0,0,1,1,2
5339_ReShadeFXC64.exe,6.415742,6.284702,6.284702,0,1,97,1,2
5338_ReShadeFXC32.exe,6.458339,6.414272,6.57864,0,1,88,1,2
605_VMCreate.exe,6.388192,6.385685,6.385685,0,0,1,1,2
263_pdftotext.exe,6.048038,6.330796,6.330796,0,1,148,1,2
1_python-3.12.7-amd64.exe,7.997781,6.568764,6.787116,0,1,236,0,2
5895_aspnet_regsql.exe,7.995152,0.0,0.0,0,0,0,0,2
5891_aspnet_regbrowsers.exe,7.948314,0.0,0.0,0,0,0,0,2
5888_AddInUtil.exe,5.917017,5.02145,5.02145,0,0,1,1,2
5887_AddInUtil.exe,5.901607,5.022279,5.022279,0,0,1,1,2
587_grafana-cli.exe,6.908357,6.241527,7.997866,0,8,45,1,2
588_grafana-server.exe,6.907957,6.241548,7.997925,0,8,45,1,2
590_gpx_infinity_windows_amd64.exe,6.041886,6.118994,6.118994,0,1,50,1,2
593_7za.exe,6.638123,6.703572,6.703572,0,1,133,1,2
5886_AddInProcess.exe,5.957826,5.077818,5.077818,0,0,1,1,2
5885_AddInProcess.exe,5.944074,5.082817,5.082817,0,0,1,1,2
5884_AddInProcess32.exe,5.957264,5.081173,5.081173,0,0,1,1,2
5883_AddInProcess32.exe,5.944212,5.081155,5.081155,0,0,1,1,2
1433_x86_64-w64-mingw32-nmakehlp.exe,4.944412,6.011048,6.011048,0,1,81,1,2
5344_MCU.exe,6.375862,6.335973,6.335973,0,0,1,1,2
5778_SystemPropertiesAdvanced.exe,7.13285,5.550977,7.273965,0,0,28,0,2
5771_stordiag.exe,6.506186,6.484077,6.731038,0,1,176,1,2
535_watchgnupg.exe,4.936949,5.588797,5.588797,0,1,52,1,2
540_winpty-agent.exe,6.250801,6.203173,6.203173,0,1,163,1,2
541_winpty-debugserver.exe,6.171747,6.148694,6.148694,0,1,107,1,2
544_xxd.exe,5.508083,5.973024,5.973024,0,1,42,1,2
516_tset.exe,5.354135,6.018533,6.018533,0,1,63,1,2
520_u2d.exe,5.56451,5.887004,5.887004,0,1,53,1,2
521_umount.exe,4.017032,5.255858,5.255858,0,1,27,1,2
1437_2to3.exe,6.029285,6.064655,6.064655,0,1,104,1,2
1445_f2py.exe,5.255619,6.064655,6.064655,0,1,104,1,2
1446_fonttools.exe,6.029285,6.064655,6.064655,0,1,104,1,2
1449_idle.exe,6.029285,6.064655,6.064655,0,1,104,1,2
1420_sip-build.exe,6.029285,6.064655,6.064655,0,1,104,1,2
1421_sip-distinfo.exe,6.029285,6.064655,6.064655,0,1,104,1,2
1422_sip-install.exe,6.029285,6.064655,6.064655,0,1,104,1,2
1423_sip-module.exe,6.029285,6.064655,6.064655,0,1,104,1,2
1424_sip-sdist.exe,6.029285,6.064655,6.064655,0,1,104,1,2
1425_sip-wheel.exe,6.029285,6.064655,6.064655,0,1,104,1,2
525_unix2dos.exe,5.56451,5.887004,5.887004,0,1,53,1,2
526_unix2mac.exe,5.56451,5.887004,5.887004,0,1,53,1,2
509_toe.exe,4.837683,5.85953,5.85953,0,1,54,1,2
511_tput.exe,5.238464,5.869994,5.869994,0,1,66,1,2
3698_jupyter-run.exe,6.029285,6.064655,6.064655,0,1,104,1,2
3699_jupyter-console.exe,6.029285,6.064655,6.064655,0,1,104,1,2
3700_jupyter-migrate.exe,6.029285,6.064655,6.064655,0,1,104,1,2
3701_jupyter-troubleshoot.exe,6.029285,6.064655,6.064655,0,1,104,1,2
3702_jupyter.exe,6.029285,6.064655,6.064655,0,1,104,1,2
3703_jupyter-events.exe,6.029285,6.064655,6.064655,0,1,104,1,2
